chrom1	start1	end1	chrom2	start2	end2	contacts
chr1	457181	457182	chr1	476325	476326	2
chr1	457288	457289	chr1	476325	476326	1
chr1	457053	457054	chr1	475642	475643	1
chr1	458732	458733	chr1	475641	475642	1
chr1	458732	458733	chr1	476166	476167	1
chr1	457181	457182	chr1	476165	476166	2
chr1	457181	457182	chr1	477519	477520	1
chr1	457288	457289	chr1	478137	478138	1
chr1	460940	460941	chr1	476620	476621	1
chr1	461244	461245	chr1	476166	476167	1
chr1	461245	461246	chr1	476165	476166	2
chr1	460940	460941	chr1	477519	477520	1
chr1	462822	462823	chr1	477519	477520	1
chr1	463789	463790	chr1	478137	478138	2
chr1	463585	463586	chr1	477518	477519	1
chr1	463790	463791	chr1	478136	478137	1
chr1	462523	462524	chr1	476621	476622	1
chr1	462738	462739	chr1	476621	476622	1
chr1	462953	462954	chr1	473456	473457	1
chr1	463584	463585	chr1	471935	471936	1
chr1	463790	463791	chr1	473455	473456	2
chr1	462821	462822	chr1	471934	471935	1
chr1	463584	463585	chr1	471934	471935	2
chr1	463584	463585	chr1	472459	472460	3
chr1	463790	463791	chr1	474042	474043	2
chr1	456775	456776	chr1	473982	473983	1
chr1	457182	457183	chr1	473456	473457	1
chr1	457181	457182	chr1	471935	471936	1
chr1	457242	457243	chr1	471935	471936	1
chr1	458733	458734	chr1	469847	469848	1
chr1	458074	458075	chr1	468389	468390	2
chr1	456775	456776	chr1	468516	468517	1
chr1	458732	458733	chr1	468516	468517	1
chr1	457288	457289	chr1	471077	471078	2
chr1	457288	457289	chr1	469437	469438	1
chr1	456775	456776	chr1	470540	470541	1
chr1	456775	456776	chr1	468613	468614	3
chr1	461245	461246	chr1	469847	469848	3
chr1	461245	461246	chr1	471077	471078	1
chr1	460939	460940	chr1	470862	470863	1
chr1	461244	461245	chr1	469848	469849	1
chr1	463585	463586	chr1	469847	469848	1
chr1	463585	463586	chr1	471077	471078	1
chr1	463790	463791	chr1	471077	471078	1
chr1	463585	463586	chr1	471076	471077	1
chr1	462523	462524	chr1	470863	470864	1
chr1	462523	462524	chr1	470541	470542	2
chr1	463585	463586	chr1	469848	469849	2
chr1	463790	463791	chr1	469848	469849	1
chr1	463584	463585	chr1	468516	468517	1
chr1	462821	462822	chr1	468293	468294	1
chr1	463585	463586	chr1	468292	468293	1
chr1	462737	462738	chr1	469436	469437	1
chr1	462524	462525	chr1	468613	468614	1
chr1	462953	462954	chr1	468115	468116	1
chr1	461245	461246	chr1	469437	469438	2
chr1	461244	461245	chr1	469436	469437	2
chr1	460940	460941	chr1	468116	468117	1
chr1	461245	461246	chr1	466655	466656	1
chr1	462523	462524	chr1	466655	466656	1
chr1	462606	462607	chr1	467152	467153	1
chr1	462822	462823	chr1	467152	467153	3
chr1	462523	462524	chr1	466581	466582	1
chr1	462523	462524	chr1	466580	466581	1
chr1	462954	462955	chr1	466580	466581	2
chr1	462523	462524	chr1	467123	467124	1
chr1	463790	463791	chr1	467123	467124	1
chr1	463789	463790	chr1	465209	465210	1
chr1	462821	462822	chr1	464352	464353	1
chr1	463585	463586	chr1	464352	464353	1
chr1	463789	463790	chr1	464352	464353	2
chr1	462737	462738	chr1	465208	465209	2
chr1	462822	462823	chr1	465208	465209	2
chr1	463585	463586	chr1	465208	465209	1
chr1	462524	462525	chr1	464351	464352	1
chr1	462606	462607	chr1	464351	464352	1
chr1	462737	462738	chr1	464351	464352	1
chr1	463584	463585	chr1	464351	464352	1
chr1	462523	462524	chr1	464764	464765	1
chr1	462524	462525	chr1	464764	464765	1
chr1	461245	461246	chr1	464352	464353	2
chr1	461245	461246	chr1	465208	465209	1
chr1	461245	461246	chr1	464351	464352	2
chr1	460940	460941	chr1	464870	464871	1
chr1	461245	461246	chr1	464870	464871	1
chr1	457287	457288	chr1	465209	465210	1
chr1	457053	457054	chr1	466656	466657	1
chr1	458733	458734	chr1	464352	464353	2
chr1	458732	458733	chr1	465208	465209	1
chr1	457181	457182	chr1	464351	464352	1
chr1	457243	457244	chr1	464351	464352	2
chr1	457052	457053	chr1	466655	466656	1
chr1	458074	458075	chr1	467152	467153	2
chr1	458733	458734	chr1	466580	466581	1
chr1	456775	456776	chr1	467123	467124	1
chr1	456776	456777	chr1	467123	467124	1
chr1	457182	457183	chr1	467123	467124	1
chr1	457287	457288	chr1	467123	467124	1
chr1	458732	458733	chr1	467123	467124	2
chr1	457052	457053	chr1	464764	464765	2
chr1	450987	450988	chr1	469847	469848	3
chr1	451847	451848	chr1	468507	468508	1
chr1	450311	450312	chr1	468516	468517	1
chr1	452446	452447	chr1	468388	468389	1
chr1	449271	449272	chr1	468293	468294	1
chr1	452445	452446	chr1	469437	469438	1
chr1	449969	449970	chr1	471076	471077	1
chr1	450745	450746	chr1	471076	471077	1
chr1	449798	449799	chr1	468292	468293	2
chr1	451848	451849	chr1	468292	468293	2
chr1	451847	451848	chr1	470541	470542	2
chr1	451847	451848	chr1	470862	470863	1
chr1	449270	449271	chr1	470540	470541	1
chr1	450311	450312	chr1	470540	470541	2
chr1	450813	450814	chr1	470540	470541	1
chr1	451847	451848	chr1	468613	468614	2
chr1	449797	449798	chr1	468115	468116	1
chr1	451847	451848	chr1	469848	469849	2
chr1	452003	452004	chr1	469848	469849	2
chr1	454396	454397	chr1	470862	470863	1
chr1	455993	455994	chr1	470862	470863	2
chr1	453316	453317	chr1	470540	470541	1
chr1	453315	453316	chr1	466656	466657	1
chr1	454116	454117	chr1	464870	464871	1
chr1	451847	451848	chr1	465209	465210	1
chr1	452445	452446	chr1	465209	465210	1
chr1	449970	449971	chr1	465208	465209	1
chr1	451847	451848	chr1	465208	465209	1
chr1	449270	449271	chr1	466655	466656	1
chr1	450987	450988	chr1	467152	467153	1
chr1	452003	452004	chr1	467152	467153	1
chr1	449271	449272	chr1	466065	466066	1
chr1	451848	451849	chr1	466580	466581	1
chr1	450987	450988	chr1	464764	464765	4
chr1	451848	451849	chr1	464870	464871	2
chr1	466065	466066	chr1	476620	476621	1
chr1	464870	464871	chr1	476324	476325	1
chr1	465209	465210	chr1	476324	476325	1
chr1	465208	465209	chr1	476166	476167	1
chr1	467123	467124	chr1	476165	476166	1
chr1	464352	464353	chr1	477519	477520	1
chr1	467123	467124	chr1	478137	478138	1
chr1	467152	467153	chr1	478137	478138	1
chr1	466065	466066	chr1	477518	477519	1
chr1	467123	467124	chr1	477518	477519	1
chr1	466656	466657	chr1	478136	478137	1
chr1	467123	467124	chr1	476621	476622	1
chr1	468507	468508	chr1	476325	476326	3
chr1	468613	468614	chr1	476325	476326	1
chr1	469848	469849	chr1	476325	476326	1
chr1	468516	468517	chr1	475642	475643	2
chr1	471076	471077	chr1	475642	475643	1
chr1	471076	471077	chr1	476324	476325	1
chr1	468389	468390	chr1	475641	475642	2
chr1	471077	471078	chr1	475641	475642	1
chr1	469848	469849	chr1	476166	476167	2
chr1	470540	470541	chr1	476166	476167	3
chr1	470863	470864	chr1	476166	476167	1
chr1	470540	470541	chr1	476165	476166	1
chr1	471077	471078	chr1	476165	476166	1
chr1	468293	468294	chr1	477519	477520	1
chr1	468507	468508	chr1	477519	477520	1
chr1	469436	469437	chr1	477519	477520	1
chr1	471076	471077	chr1	478137	478138	1
chr1	470862	470863	chr1	478136	478137	2
chr1	470863	470864	chr1	478136	478137	1
chr1	468293	468294	chr1	476621	476622	1
chr1	468389	468390	chr1	473982	473983	1
chr1	468613	468614	chr1	473455	473456	1
chr1	469437	469438	chr1	473455	473456	1
chr1	468516	468517	chr1	474041	474042	1
chr1	470540	470541	chr1	471935	471936	1
chr1	470541	470542	chr1	471935	471936	1
chr1	470862	470863	chr1	471935	471936	1
chr1	470863	470864	chr1	471935	471936	1
chr1	469848	469849	chr1	471934	471935	1
chr1	469848	469849	chr1	472459	472460	1
chr1	470862	470863	chr1	472459	472460	3
chr1	470863	470864	chr1	472459	472460	1
chr1	471076	471077	chr1	472459	472460	1
chr1	470540	470541	chr1	472918	472919	1
chr1	470541	470542	chr1	472918	472919	1
chr1	470862	470863	chr1	472918	472919	1
chr1	468388	468389	chr1	472459	472460	1
chr1	468389	468390	chr1	472459	472460	1
chr1	468613	468614	chr1	472459	472460	2
chr1	468115	468116	chr1	472918	472919	1
chr1	468507	468508	chr1	472917	472918	1
chr1	469437	469438	chr1	472917	472918	2
chr1	466065	466066	chr1	473982	473983	1
chr1	467123	467124	chr1	473456	473457	1
chr1	466656	466657	chr1	472459	472460	1
chr1	467123	467124	chr1	472459	472460	1
chr1	466064	466065	chr1	472917	472918	1
chr1	466580	466581	chr1	472917	472918	1
chr1	466581	466582	chr1	472917	472918	1
chr1	467123	467124	chr1	472917	472918	1
chr1	467151	467152	chr1	472917	472918	2
chr1	474042	474043	chr1	476620	476621	2
chr1	471934	471935	chr1	476324	476325	2
chr1	472460	472461	chr1	476324	476325	1
chr1	474042	474043	chr1	476324	476325	1
chr1	472460	472461	chr1	475641	475642	3
chr1	473456	473457	chr1	475641	475642	2
chr1	473982	473983	chr1	476166	476167	1
chr1	473456	473457	chr1	476621	476622	3
chr1	474042	474043	chr1	476621	476622	4
chr1	476325	476326	chr1	477519	477520	1
chr1	476620	476621	chr1	477519	477520	1
chr1	476621	476622	chr1	477519	477520	1
chr1	476166	476167	chr1	478137	478138	2
chr1	476325	476326	chr1	478137	478138	1
chr1	476165	476166	chr1	477518	477519	1
chr1	476166	476167	chr1	478136	478137	1
chr1	476324	476325	chr1	478136	478137	1
chr1	477518	477519	chr1	477519	477520	5
chr1	478136	478137	chr1	478137	478138	14
chr1	477519	477520	chr1	477518	477519	5
chr1	478137	478138	chr1	478136	478137	14
chr1	477519	477520	chr1	476620	476621	1
chr1	477519	477520	chr1	476325	476326	1
chr1	478137	478138	chr1	476325	476326	1
chr1	478136	478137	chr1	476324	476325	1
chr1	478136	478137	chr1	476166	476167	1
chr1	478137	478138	chr1	476166	476167	2
chr1	477518	477519	chr1	476165	476166	1
chr1	477519	477520	chr1	476621	476622	1
chr1	476621	476622	chr1	476620	476621	18
chr1	475642	475643	chr1	476325	476326	2
chr1	476165	476166	chr1	476325	476326	2
chr1	476324	476325	chr1	476325	476326	43
chr1	476325	476326	chr1	475642	475643	2
chr1	476325	476326	chr1	476324	476325	43
chr1	476621	476622	chr1	475641	475642	2
chr1	476165	476166	chr1	476166	476167	18
chr1	476166	476167	chr1	476165	476166	18
chr1	476325	476326	chr1	476165	476166	2
chr1	475641	475642	chr1	476621	476622	2
chr1	476620	476621	chr1	476621	476622	18
chr1	476166	476167	chr1	473982	473983	1
chr1	475641	475642	chr1	473456	473457	2
chr1	476621	476622	chr1	473456	473457	3
chr1	475641	475642	chr1	472460	472461	3
chr1	476324	476325	chr1	472460	472461	1
chr1	476324	476325	chr1	471934	471935	2
chr1	476324	476325	chr1	474042	474043	1
chr1	476620	476621	chr1	474042	474043	2
chr1	476621	476622	chr1	474042	474043	4
chr1	473982	473983	chr1	473983	473984	1
chr1	473983	473984	chr1	473982	473983	1
chr1	474042	474043	chr1	473982	473983	1
chr1	471935	471936	chr1	473456	473457	1
chr1	472917	472918	chr1	473456	473457	2
chr1	473455	473456	chr1	473456	473457	4
chr1	473456	473457	chr1	471935	471936	1
chr1	472459	472460	chr1	472460	472461	6
chr1	472459	472460	chr1	473455	473456	1
chr1	473456	473457	chr1	473455	473456	4
chr1	472460	472461	chr1	472459	472460	6
chr1	473455	473456	chr1	472459	472460	1
chr1	474042	474043	chr1	472459	472460	1
chr1	472459	472460	chr1	474042	474043	1
chr1	473982	473983	chr1	474042	474043	1
chr1	474041	474042	chr1	474042	474043	4
chr1	472917	472918	chr1	472918	472919	4
chr1	474042	474043	chr1	474041	474042	4
chr1	472918	472919	chr1	472917	472918	4
chr1	473456	473457	chr1	472917	472918	2
chr1	472459	472460	chr1	471076	471077	1
chr1	471935	471936	chr1	470863	470864	1
chr1	472459	472460	chr1	470863	470864	1
chr1	471935	471936	chr1	470541	470542	1
chr1	472918	472919	chr1	470541	470542	1
chr1	471935	471936	chr1	470862	470863	1
chr1	472459	472460	chr1	470862	470863	3
chr1	472918	472919	chr1	470862	470863	1
chr1	471935	471936	chr1	470540	470541	1
chr1	472918	472919	chr1	470540	470541	1
chr1	471934	471935	chr1	469848	469849	1
chr1	472459	472460	chr1	469848	469849	1
chr1	473982	473983	chr1	468389	468390	1
chr1	474041	474042	chr1	468516	468517	1
chr1	473455	473456	chr1	469437	469438	1
chr1	473455	473456	chr1	468613	468614	1
chr1	472459	472460	chr1	468389	468390	1
chr1	472917	472918	chr1	468507	468508	1
chr1	472459	472460	chr1	468388	468389	1
chr1	472917	472918	chr1	469437	469438	2
chr1	472459	472460	chr1	468613	468614	2
chr1	472918	472919	chr1	468115	468116	1
chr1	475641	475642	chr1	468389	468390	2
chr1	476325	476326	chr1	468507	468508	3
chr1	477519	477520	chr1	468507	468508	1
chr1	475642	475643	chr1	468516	468517	2
chr1	475641	475642	chr1	471077	471078	1
chr1	476165	476166	chr1	471077	471078	1
chr1	476621	476622	chr1	468293	468294	1
chr1	477519	477520	chr1	468293	468294	1
chr1	475642	475643	chr1	471076	471077	1
chr1	476324	476325	chr1	471076	471077	1
chr1	478137	478138	chr1	471076	471077	1
chr1	477519	477520	chr1	469436	469437	1
chr1	476166	476167	chr1	470863	470864	1
chr1	478136	478137	chr1	470863	470864	1
chr1	478136	478137	chr1	470862	470863	2
chr1	476165	476166	chr1	470540	470541	1
chr1	476166	476167	chr1	470540	470541	3
chr1	476325	476326	chr1	468613	468614	1
chr1	476166	476167	chr1	469848	469849	2
chr1	476325	476326	chr1	469848	469849	1
chr1	476324	476325	chr1	465209	465210	1
chr1	477519	477520	chr1	464352	464353	1
chr1	478136	478137	chr1	466656	466657	1
chr1	476166	476167	chr1	465208	465209	1
chr1	478137	478138	chr1	467152	467153	1
chr1	476620	476621	chr1	466065	466066	1
chr1	477518	477519	chr1	466065	466066	1
chr1	476165	476166	chr1	467123	467124	1
chr1	476621	476622	chr1	467123	467124	1
chr1	477518	477519	chr1	467123	467124	1
chr1	478137	478138	chr1	467123	467124	1
chr1	476324	476325	chr1	464870	464871	1
chr1	472459	472460	chr1	466656	466657	1
chr1	473982	473983	chr1	466065	466066	1
chr1	472917	472918	chr1	466581	466582	1
chr1	472917	472918	chr1	467151	467152	2
chr1	472917	472918	chr1	466064	466065	1
chr1	472917	472918	chr1	466580	466581	1
chr1	472459	472460	chr1	467123	467124	1
chr1	472917	472918	chr1	467123	467124	1
chr1	473456	473457	chr1	467123	467124	1
chr1	464352	464353	chr1	470863	470864	1
chr1	465209	465210	chr1	470862	470863	1
chr1	465208	465209	chr1	469848	469849	1
chr1	467152	467153	chr1	471077	471078	2
chr1	466656	466657	chr1	471076	471077	1
chr1	466065	466066	chr1	470541	470542	1
chr1	467123	467124	chr1	470862	470863	1
chr1	467152	467153	chr1	470862	470863	1
chr1	466656	466657	chr1	470540	470541	1
chr1	467123	467124	chr1	470540	470541	2
chr1	466065	466066	chr1	469848	469849	2
chr1	467152	467153	chr1	468516	468517	4
chr1	467152	467153	chr1	468388	468389	1
chr1	466581	466582	chr1	468293	468294	1
chr1	466065	466066	chr1	469437	469438	1
chr1	467123	467124	chr1	469437	469438	1
chr1	467123	467124	chr1	468292	468293	1
chr1	466581	466582	chr1	469436	469437	1
chr1	466065	466066	chr1	468613	468614	1
chr1	466656	466657	chr1	468115	468116	1
chr1	465209	465210	chr1	468507	468508	1
chr1	464352	464353	chr1	468516	468517	1
chr1	464764	464765	chr1	468292	468293	1
chr1	464351	464352	chr1	468116	468117	2
chr1	464351	464352	chr1	468613	468614	1
chr1	464764	464765	chr1	468613	468614	1
chr1	468389	468390	chr1	471077	471078	1
chr1	468612	468613	chr1	471076	471077	2
chr1	468292	468293	chr1	470863	470864	3
chr1	468293	468294	chr1	470863	470864	2
chr1	468388	468389	chr1	470863	470864	1
chr1	468115	468116	chr1	470541	470542	1
chr1	468613	468614	chr1	470862	470863	1
chr1	468292	468293	chr1	470540	470541	1
chr1	468507	468508	chr1	470540	470541	1
chr1	468613	468614	chr1	470540	470541	2
chr1	468516	468517	chr1	469848	469849	1
chr1	469848	469849	chr1	469847	469848	2
chr1	470862	470863	chr1	471077	471078	2
chr1	471076	471077	chr1	471077	471078	32
chr1	471077	471078	chr1	471076	471077	32
chr1	470862	470863	chr1	470863	470864	12
chr1	470540	470541	chr1	470541	470542	14
chr1	470863	470864	chr1	470862	470863	12
chr1	471077	471078	chr1	470862	470863	2
chr1	470541	470542	chr1	470540	470541	14
chr1	469847	469848	chr1	469848	469849	2
chr1	471076	471077	chr1	468612	468613	2
chr1	471077	471078	chr1	468389	468390	1
chr1	470540	470541	chr1	468507	468508	1
chr1	469848	469849	chr1	468516	468517	1
chr1	470863	470864	chr1	468388	468389	1
chr1	470863	470864	chr1	468293	468294	2
chr1	470540	470541	chr1	468292	468293	1
chr1	470863	470864	chr1	468292	468293	3
chr1	470540	470541	chr1	468613	468614	2
chr1	470862	470863	chr1	468613	468614	1
chr1	470541	470542	chr1	468115	468116	1
chr1	469436	469437	chr1	469437	469438	1
chr1	469437	469438	chr1	469436	469437	1
chr1	468115	468116	chr1	468389	468390	1
chr1	468115	468116	chr1	468293	468294	3
chr1	468292	468293	chr1	468612	468613	1
chr1	468292	468293	chr1	468516	468517	3
chr1	468388	468389	chr1	468516	468517	4
chr1	468507	468508	chr1	468516	468517	21
chr1	468388	468389	chr1	468613	468614	1
chr1	468507	468508	chr1	468613	468614	7
chr1	468613	468614	chr1	468612	468613	36
chr1	468613	468614	chr1	468516	468517	1
chr1	468516	468517	chr1	468613	468614	1
chr1	468612	468613	chr1	468613	468614	36
chr1	468516	468517	chr1	468507	468508	21
chr1	468613	468614	chr1	468507	468508	7
chr1	468516	468517	chr1	468388	468389	4
chr1	468613	468614	chr1	468388	468389	1
chr1	468516	468517	chr1	468292	468293	3
chr1	468612	468613	chr1	468292	468293	1
chr1	468292	468293	chr1	468389	468390	3
chr1	468388	468389	chr1	468389	468390	18
chr1	468389	468390	chr1	468388	468389	18
chr1	468292	468293	chr1	468293	468294	39
chr1	468293	468294	chr1	468292	468293	39
chr1	468389	468390	chr1	468292	468293	3
chr1	468293	468294	chr1	468115	468116	3
chr1	468389	468390	chr1	468115	468116	1
chr1	468115	468116	chr1	468116	468117	24
chr1	468116	468117	chr1	468115	468116	24
chr1	468115	468116	chr1	466656	466657	1
chr1	468388	468389	chr1	467152	467153	1
chr1	468516	468517	chr1	467152	467153	4
chr1	468613	468614	chr1	466065	466066	1
chr1	469437	469438	chr1	466065	466066	1
chr1	468293	468294	chr1	466581	466582	1
chr1	469436	469437	chr1	466581	466582	1
chr1	468292	468293	chr1	467123	467124	1
chr1	469437	469438	chr1	467123	467124	1
chr1	470540	470541	chr1	466656	466657	1
chr1	471076	471077	chr1	466656	466657	1
chr1	470862	470863	chr1	467152	467153	1
chr1	471077	471078	chr1	467152	467153	2
chr1	469848	469849	chr1	466065	466066	2
chr1	470541	470542	chr1	466065	466066	1
chr1	470540	470541	chr1	467123	467124	2
chr1	470862	470863	chr1	467123	467124	1
chr1	470862	470863	chr1	465209	465210	1
chr1	470863	470864	chr1	464352	464353	1
chr1	469848	469849	chr1	465208	465209	1
chr1	468507	468508	chr1	465209	465210	1
chr1	468516	468517	chr1	464352	464353	1
chr1	468116	468117	chr1	464351	464352	2
chr1	468613	468614	chr1	464351	464352	1
chr1	468292	468293	chr1	464764	464765	1
chr1	468613	468614	chr1	464764	464765	1
chr1	465209	465210	chr1	466656	466657	1
chr1	464351	464352	chr1	467152	467153	3
chr1	464870	464871	chr1	467152	467153	2
chr1	465209	465210	chr1	466581	466582	1
chr1	465209	465210	chr1	466580	466581	1
chr1	464352	464353	chr1	467123	467124	2
chr1	466580	466581	chr1	467152	467153	1
chr1	466655	466656	chr1	467152	467153	1
chr1	466656	466657	chr1	467152	467153	1
chr1	467123	467124	chr1	467152	467153	3
chr1	467151	467152	chr1	467152	467153	6
chr1	467123	467124	chr1	467124	467125	20
chr1	467152	467153	chr1	467151	467152	6
chr1	467124	467125	chr1	467123	467124	20
chr1	467152	467153	chr1	467123	467124	3
chr1	467152	467153	chr1	466656	466657	1
chr1	467152	467153	chr1	466655	466656	1
chr1	467152	467153	chr1	466580	466581	1
chr1	466064	466065	chr1	466656	466657	1
chr1	466065	466066	chr1	466656	466657	1
chr1	466655	466656	chr1	466656	466657	21
chr1	466656	466657	chr1	466655	466656	21
chr1	466064	466065	chr1	466065	466066	5
chr1	466656	466657	chr1	466065	466066	1
chr1	466580	466581	chr1	466581	466582	21
chr1	466065	466066	chr1	466064	466065	5
chr1	466656	466657	chr1	466064	466065	1
chr1	466581	466582	chr1	466580	466581	21
chr1	466580	466581	chr1	465209	465210	1
chr1	466581	466582	chr1	465209	465210	1
chr1	466656	466657	chr1	465209	465210	1
chr1	467123	467124	chr1	464352	464353	2
chr1	467152	467153	chr1	464351	464352	3
chr1	467152	467153	chr1	464870	464871	2
chr1	464870	464871	chr1	464869	464870	8
chr1	465208	465209	chr1	465209	465210	6
chr1	464351	464352	chr1	464352	464353	10
chr1	464764	464765	chr1	465208	465209	2
chr1	465209	465210	chr1	465208	465209	6
chr1	464352	464353	chr1	464351	464352	10
chr1	464870	464871	chr1	464764	464765	2
chr1	465208	465209	chr1	464764	464765	2
chr1	464764	464765	chr1	464870	464871	2
chr1	464869	464870	chr1	464870	464871	8
